Close,High,Low,Open,Volume
UPST,UPST,UPST,UPST,UPST
24.1200008392334,25.5,23.707000732421875,25.479999542236328,3884000
24.510000228881836,25.40999984741211,24.299999237060547,24.459999084472656,4209700
26.43000030517578,26.77899932861328,24.420000076293945,24.725000381469727,6303000
26.8700008392334,26.8799991607666,25.725000381469727,26.035999298095703,4295200
24.59000015258789,25.690000534057617,24.239999771118164,25.260000228881836,7148000
23.81999969482422,24.450000762939453,23.760000228881836,24.007999420166016,3485600
24.31999969482422,24.34000015258789,23.30500030517578,23.729999542236328,3114400
24.979999542236328,27.2189998626709,24.65999984741211,25.920000076293945,11141200
23.06999969482422,25.239999771118164,22.899999618530273,25.15999984741211,8039800
22.389999389648438,23.049999237060547,22.260000228881836,23.049999237060547,4503300
22.389999389648438,22.790000915527344,21.770000457763672,22.260000228881836,4318600
22.219999313354492,22.790000915527344,22.030000686645508,22.229999542236328,3039400
21.8799991607666,22.600000381469727,21.844999313354492,22.25,4180900
21.639999389648438,21.81999969482422,21.260000228881836,21.670000076293945,4461200
23.219999313354492,23.610000610351562,21.68000030517578,21.68000030517578,4902300
22.559999465942383,23.149999618530273,22.260000228881836,23.0,3216100
23.0,23.31999969482422,22.219999313354492,22.469999313354492,3214500
23.610000610351562,23.610000610351562,22.6299991607666,22.93000030517578,2833700
23.59000015258789,24.06999969482422,23.15999984741211,23.83799934387207,4183100
22.899999618530273,23.670000076293945,22.8700008392334,23.6299991607666,2982800
22.969999313354492,23.209999084472656,22.309999465942383,22.8700008392334,2932700
23.06999969482422,23.479999542236328,22.899999618530273,23.200000762939453,1642400
23.200000762939453,23.459999084472656,22.6299991607666,23.0,2638000
23.219999313354492,24.149999618530273,23.18000030517578,23.40999984741211,2838500
24.239999771118164,24.389999389648438,22.850000381469727,23.239999771118164,3480800
24.81999969482422,24.844999313354492,23.84000015258789,24.639999389648438,3635200
26.920000076293945,26.989999771118164,25.530000686645508,26.100000381469727,8725200
27.110000610351562,27.549999237060547,26.301000595092773,26.889999389648438,6053500
29.959999084472656,31.25,27.475000381469727,27.76799964904785,15678200
31.959999084472656,32.36000061035156,29.31999969482422,30.219999313354492,9564500
30.90999984741211,32.779998779296875,30.209999084472656,30.829999923706055,7486000
28.40999984741211,31.510000228881836,28.209999084472656,30.825000762939453,8455300
27.790000915527344,29.010000228881836,27.6299991607666,28.079999923706055,4627200
27.649999618530273,28.899999618530273,27.020000457763672,28.149999618530273,4255600
27.6299991607666,28.329999923706055,27.25,27.5,2726000
25.020000457763672,27.780000686645508,24.815000534057617,27.149999618530273,5783700
25.760000228881836,26.316999435424805,24.719999313354492,25.15999984741211,4412500
26.110000610351562,27.094999313354492,25.97100067138672,26.985000610351562,3934200
26.049999237060547,27.729999542236328,25.739999771118164,26.309999465942383,4393600
26.030000686645508,26.979999542236328,24.8700008392334,26.31999969482422,4136500
27.93000030517578,29.399999618530273,27.139999389648438,27.59000015258789,10318700
25.399999618530273,28.16900062561035,25.020000457763672,28.0,7176100
23.760000228881836,24.559999465942383,23.549999237060547,24.20199966430664,5209000
23.815000534057617,24.510000228881836,20.600000381469727,20.979999542236328,8130900
23.8700008392334,24.56999969482422,23.200000762939453,23.969999313354492,8194700
33.29999923706055,36.400001525878906,28.84000015258789,30.0,46522500
34.209999084472656,35.290000915527344,32.279998779296875,33.560001373291016,12796600
36.25,38.5,32.81999969482422,34.61000061035156,17062500
34.18000030517578,36.099998474121094,33.7599983215332,35.38999938964844,8275200
37.83000183105469,38.08000183105469,34.75,35.224998474121094,9445000
36.08000183105469,38.91999816894531,36.040000915527344,38.59000015258789,7122700
36.59000015258789,38.25,36.119998931884766,36.88999938964844,7388800
36.810001373291016,38.5099983215332,35.5099983215332,36.41999816894531,7619000
40.470001220703125,40.66999816894531,36.77000045776367,37.0,9250700
38.380001068115234,40.869998931884766,37.90999984741211,40.150001525878906,6722600
40.63999938964844,40.86000061035156,38.060001373291016,38.93000030517578,6815000
39.709999084472656,41.099998474121094,39.150001525878906,40.650001525878906,6088500
42.0,42.349998474121094,39.79999923706055,40.02000045776367,8195100
43.150001525878906,44.150001525878906,41.11000061035156,42.439998626708984,6659600
44.11000061035156,44.31999969482422,41.599998474121094,42.56999969482422,6034100
42.08000183105469,44.5,41.053001403808594,43.79999923706055,6221400
42.79999923706055,45.709999084472656,42.72100067138672,43.72999954223633,7338200
42.5,44.029998779296875,41.4640007019043,42.900001525878906,5167900
38.2599983215332,41.77000045776367,38.150001525878906,41.77000045776367,5917800
36.33000183105469,38.88999938964844,36.0,37.56999969482422,6294800
35.720001220703125,37.790000915527344,35.481998443603516,36.439998626708984,4876400
34.400001525878906,36.845001220703125,33.77000045776367,36.290000915527344,6141700
35.189998626708984,36.09000015258789,34.54999923706055,34.86800003051758,4102100
33.65999984741211,35.2599983215332,31.920000076293945,35.04999923706055,6608400
35.13999938964844,35.29999923706055,32.810001373291016,33.5,4728800
36.09000015258789,37.22999954223633,34.75,35.13999938964844,5016100
38.029998779296875,38.119998931884766,36.29999923706055,36.470001220703125,5833200
35.119998931884766,36.779998779296875,32.7400016784668,34.41999816894531,17769800
37.689998626708984,38.36800003051758,34.599998474121094,35.2400016784668,14279500
38.310001373291016,40.380001068115234,36.89500045776367,37.380001068115234,11575700
40.0,41.4900016784668,38.369998931884766,40.34000015258789,10618400
39.7400016784668,40.79999923706055,39.02799987792969,39.9900016784668,7024100
38.529998779296875,40.34000015258789,38.11000061035156,40.0,5796000
37.63999938964844,38.63999938964844,36.13999938964844,38.439998626708984,6558400
39.54999923706055,41.70000076293945,38.611000061035156,38.75,11813900
40.88999938964844,41.2400016784668,38.2140007019043,40.119998931884766,8443400
40.849998474121094,42.54999923706055,39.720001220703125,41.709999084472656,6802300
40.0099983215332,41.70000076293945,39.599998474121094,40.31999969482422,4445100
37.779998779296875,40.34000015258789,37.650001525878906,40.34000015258789,5213200
38.939998626708984,39.380001068115234,37.40999984741211,37.619998931884766,4641600
38.939998626708984,39.290000915527344,37.459999084472656,38.470001220703125,3760700
41.29999923706055,41.5,37.970001220703125,39.900001525878906,7917800
41.02000045776367,42.41999816894531,40.27000045776367,41.279998779296875,6121000
42.88999938964844,43.194000244140625,40.58000183105469,40.689998626708984,6913300
43.029998779296875,43.63999938964844,42.029998779296875,42.970001220703125,5151100
43.18000030517578,44.5099983215332,41.709999084472656,42.459999084472656,5360700
47.02000045776367,47.349998474121094,42.70000076293945,42.90999984741211,8278300
54.06999969482422,56.08000183105469,48.540000915527344,48.689998626708984,20097200
52.90999984741211,57.400001525878906,52.88999938964844,54.0,12481400
54.380001068115234,54.970001220703125,50.4739990234375,52.88999938964844,7322500
52.04999923706055,54.36000061035156,49.689998626708984,54.099998474121094,6905000
53.130001068115234,54.29999923706055,51.65999984741211,52.709999084472656,6312000
52.540000915527344,54.43000030517578,51.599998474121094,53.810001373291016,5419700
51.959999084472656,53.92499923706055,51.470001220703125,52.2400016784668,4576200
49.75,52.79999923706055,49.0099983215332,51.5,5246700
51.09000015258789,54.470001220703125,50.310001373291016,51.400001525878906,7154200
50.58000183105469,52.5,50.540000915527344,51.2599983215332,4281500
51.97999954223633,53.599998474121094,50.79999923706055,51.70000076293945,5378900
50.41999816894531,51.63999938964844,48.08000183105469,51.189998626708984,6514600
51.130001068115234,53.150001525878906,49.900001525878906,49.9900016784668,4680500
48.68000030517578,51.060001373291016,48.650001525878906,50.69499969482422,3463900
48.47999954223633,50.0,47.619998931884766,49.099998474121094,3719200
47.2400016784668,49.599998474121094,47.08000183105469,48.65999984741211,3009200
50.599998474121094,52.0,48.029998779296875,48.2599983215332,6668200
53.97999954223633,54.47999954223633,51.90999984741211,53.689998626708984,7246200
55.470001220703125,57.27000045776367,53.40999984741211,54.25,12705500
81.0,82.25,64.58999633789062,65.2699966430664,39961500
77.4800033569336,86.06999969482422,76.62999725341797,79.38999938964844,16474200
69.43000030517578,72.3499984741211,65.1500015258789,71.0999984741211,19378400
67.80000305175781,72.77899932861328,67.38400268554688,70.20999908447266,11270200
67.38500213623047,68.43000030517578,65.70999908447266,68.2300033569336,5727600
68.36000061035156,69.6500015258789,64.5999984741211,67.68000030517578,6473200
68.2699966430664,73.94000244140625,67.5,68.55999755859375,7794000
71.11000061035156,71.5,67.18000030517578,67.5199966430664,5299900
70.4000015258789,73.94000244140625,68.5999984741211,71.38999938964844,5278500
71.43000030517578,75.19000244140625,69.88200378417969,71.33499908447266,6850400
74.05999755859375,74.83999633789062,70.9000015258789,71.91999816894531,5652500
79.5199966430664,80.87000274658203,73.94000244140625,77.19000244140625,9615000
78.51000213623047,80.7699966430664,76.36000061035156,78.1500015258789,5729400
78.43000030517578,81.97000122070312,76.41000366210938,80.0,5326900
78.79000091552734,79.38899993896484,76.86000061035156,78.7699966430664,2318400
67.38999938964844,75.5,66.87999725341797,74.66000366210938,12619000
72.77999877929688,74.2300033569336,67.62999725341797,68.5,9166600
74.62999725341797,75.25,72.11000061035156,72.9000015258789,5898900
73.41000366210938,75.05000305175781,72.44000244140625,74.5199966430664,3572000
77.16000366210938,77.94999694824219,74.0,74.5,4714900
76.38999938964844,79.19999694824219,74.3499984741211,77.65499877929688,5170600
74.0199966430664,80.97000122070312,73.44000244140625,76.72000122070312,6343600
78.4000015258789,78.69000244140625,75.02999877929688,76.04000091552734,4514700
77.08000183105469,85.29000091552734,76.66999816894531,78.87999725341797,9145100
84.45999908447266,88.94999694824219,80.16999816894531,80.20999908447266,13372800
83.91000366210938,85.4800033569336,81.22000122070312,85.33000183105469,5700900
82.98999786376953,84.75,81.11000061035156,83.91000366210938,3718300
73.31999969482422,86.98999786376953,72.19999694824219,83.69000244140625,8769600
67.2300033569336,76.75,66.94999694824219,75.54499816894531,7778200
68.4000015258789,71.37000274658203,65.55000305175781,66.0,6642100
68.0,69.44999694824219,66.69999694824219,68.82499694824219,3568400
68.51000213623047,69.4800033569336,67.48999786376953,68.30999755859375,2111700
72.02999877929688,72.84500122070312,67.30599975585938,67.91000366210938,4009400
67.9800033569336,71.62000274658203,66.9469985961914,71.08999633789062,3995400
63.31999969482422,66.70999908447266,63.0,66.13999938964844,5127200
61.56999969482422,64.81999969482422,61.209999084472656,64.20999908447266,3642700
60.79999923706055,63.45000076293945,60.58000183105469,62.47999954223633,3745300
64.08000183105469,64.9000015258789,60.619998931884766,61.099998474121094,4215600
63.52000045776367,65.7699966430664,63.099998474121094,65.08999633789062,4788900
60.25,63.880001068115234,58.91999816894531,63.349998474121094,5195600
59.220001220703125,59.939998626708984,57.54999923706055,58.650001525878906,4119500
57.7400016784668,58.025001525878906,55.779998779296875,57.88999938964844,5175200
57.06999969482422,57.79999923706055,55.20000076293945,55.38999938964844,5210300
57.0,59.29999923706055,56.65999984741211,58.68000030517578,3730400
62.66999816894531,64.18900299072266,60.88999938964844,62.08000183105469,6298000
64.5,64.54000091552734,61.83000183105469,62.16999816894531,3853500
62.959999084472656,66.76200103759766,62.880001068115234,65.80000305175781,4407800
64.01000213623047,65.0999984741211,62.029998779296875,64.0,3152300
65.55000305175781,65.83000183105469,63.45000076293945,64.44999694824219,4025000
69.30999755859375,70.44999694824219,64.06999969482422,64.22000122070312,4517600
67.44000244140625,69.94000244140625,66.76000213623047,69.30999755859375,3176800
65.01000213623047,67.97000122070312,62.91299819946289,64.66999816894531,3609800
66.5199966430664,66.80000305175781,63.279998779296875,65.29000091552734,2066700
66.06999969482422,66.55999755859375,62.810001373291016,65.12999725341797,3815100
67.31999969482422,69.0999984741211,66.61100006103516,67.44000244140625,2974700
64.74500274658203,68.69999694824219,63.88999938964844,68.1500015258789,2997000
63.16999816894531,63.46699905395508,59.94499969482422,61.29999923706055,3951800
63.29999923706055,65.98999786376953,63.119998931884766,63.16999816894531,2457300
64.9800033569336,65.2699966430664,63.0,63.59000015258789,2933200
65.13999938964844,66.12000274658203,63.45000076293945,65.47000122070312,2854000
68.8499984741211,72.4000015258789,67.37999725341797,67.73999786376953,6127300
70.94000244140625,73.80000305175781,69.83000183105469,71.12999725341797,7438800
67.33999633789062,70.5,66.76000213623047,69.5,13487900
88.7699966430664,90.44000244140625,80.0,83.44000244140625,35335900
84.16000366210938,96.42900085449219,83.58999633789062,87.79000091552734,19781600
82.41999816894531,86.09500122070312,80.0199966430664,80.19000244140625,9115200
86.88999938964844,89.63999938964844,83.05000305175781,83.30000305175781,9107100
83.11000061035156,88.69000244140625,81.81999969482422,86.5,7380300
79.20999908447266,83.31500244140625,78.41999816894531,82.94999694824219,6467900
71.7699966430664,80.3499984741211,71.12000274658203,80.2300033569336,5974600
From 2024-06-03 to 2025-01-22